cluster_id,marker_id,ID,logFC,AveExpr,t,p_val,p_adj,B,celltype,marker
CD8+ EM,TIM3,CD8+ EM,-0.007349749072123155,-0.02471806111111111,-0.10185967926128213,0.9200580939033502,0.9802488103269338,-9.66350587558772,CD8+ EM,TIM3
CD8+ TE,TIM3,CD8+ TE,0.010356584970406585,-0.02761719166666667,0.2636545743921821,0.7952106922767528,0.9802488103269338,-9.332077609247358,CD8+ TE,TIM3
CD4+ TFH,TIM3,CD4+ TFH,-0.010961508883677102,0.08272601,-0.29617907146950323,0.7706756623074729,0.9802488103269338,-7.602180846879508,CD4+ TFH,TIM3
TCRgd+,TIM3,TCRgd+,-0.004129708058862377,-0.021132580555555554,-0.11833948322735714,0.9071836750478672,0.9802488103269338,-8.689345717973795,TCRgd+,TIM3
CD4+ Naive,CCR6,CD4+ Naive,-0.010910397083172171,-0.07572569999999999,-0.1407009636140506,0.8897574654849988,0.9802488103269338,-7.679212438598648,CD4+ Naive,CCR6
CD4+ TE,CCR6,CD4+ TE,0.02191947494005608,-0.04040172222222222,0.41318209044575827,0.6846304555698601,0.9802488103269338,-8.788990157174167,CD4+ TE,CCR6
CD8+ EM,CCR6,CD8+ EM,0.02703008846133746,-0.0451385,0.5024672863310427,0.6217757239370136,0.9802488103269338,-9.536331624740637,CD8+ EM,CCR6
CD8+ TE,CCR6,CD8+ TE,0.021524588477433968,-0.04201807222222222,0.5777037624484722,0.5710262162800307,0.9802488103269338,-9.193848237216187,CD8+ TE,CCR6
CD4+ Th1,CCR6,CD4+ Th1,-0.007824740071676231,-0.09137567222222222,-0.15804218365156011,0.8762829100295043,0.9802488103269338,-7.734442867615443,CD4+ Th1,CCR6
CD4+ TFH,CCR6,CD4+ TFH,-0.04100120636976665,-0.03691177777777778,-0.7768702192830667,0.4478952839070135,0.9802488103269338,-7.335151624462958,CD4+ TFH,CCR6
TCRgd+,CCR6,TCRgd+,0.043183676580290015,-0.096067825,0.7242814855324313,0.4787285373318082,0.9802488103269338,-8.423324623001022,TCRgd+,CCR6
CD4+ CM,41BB,CD4+ CM,0.004665303421390572,0.12776330555555557,0.14147500956799006,0.8891552393446193,0.9802488103269338,-7.961644863126297,CD4+ CM,41BB
CD4+ EM,41BB,CD4+ EM,-0.003691199144684468,0.09480120555555556,-0.1870444555815293,0.8538366182502443,0.9802488103269338,-9.769580279579452,CD4+ EM,41BB
CD4+ Naive,41BB,CD4+ Naive,0.016040462804642164,0.07272100555555555,0.6069634016783745,0.5518844134556468,0.9802488103269338,-7.497123243180805,CD4+ Naive,41BB
CD8+ EM,41BB,CD8+ EM,0.055507750772607244,0.18459605555555555,0.6216378414835376,0.542415144005094,0.9802488103269338,-9.46672589984272,CD8+ EM,41BB
CD8+ TE,41BB,CD8+ TE,0.061267538536465764,0.19358965,1.0027616591559367,0.3300157413659943,0.9802488103269338,-8.851666776411758,CD8+ TE,41BB
CD4+ Th1,41BB,CD4+ Th1,-0.006395435672748286,0.11496138888888889,-0.20993084288396419,0.8362133187463717,0.9802488103269338,-7.72437423711592,CD4+ Th1,41BB
CD4+ TFH,41BB,CD4+ TFH,0.00829946220183407,0.10286305555555555,0.3022611884176095,0.7661143380961237,0.9802488103269338,-7.6002684363469895,CD4+ TFH,41BB
TCRgd+,41BB,TCRgd+,-0.017364281594259266,0.044743730555555555,-0.9740783066542773,0.3436552248671799,0.9802488103269338,-8.208109072631114,TCRgd+,41BB
CD4+ Naive,CD8,CD4+ Naive,-0.04168156618955518,0.2683208888888889,-0.7526340941603586,0.46195015891143687,0.9802488103269338,-7.395295633886705,CD4+ Naive,CD8
CD4+ TE,CD8,CD4+ TE,-0.04216374268497425,0.2559458333333333,-0.8997806530308604,0.38078774777273294,0.9802488103269338,-8.460276905477139,CD4+ TE,CD8
TCRgd+,CD8,TCRgd+,-0.01827806823555459,0.6508194444444444,-0.20519228148476742,0.839855156699273,0.9802488103269338,-8.67449921269352,TCRgd+,CD8
CD4+ Naive,CCR10,CD4+ Naive,-0.04787203868471952,-0.025358444444444447,-0.3773859321608052,0.7105498557136806,0.9802488103269338,-7.614740247204985,CD4+ Naive,CCR10
CD4+ TE,CCR10,CD4+ TE,-0.06305642015127183,-0.028736472222222222,-0.6927134971028645,0.4978301808244452,0.9802488103269338,-8.628440168666643,CD4+ TE,CCR10
CD8+ TE,CCR10,CD8+ TE,-0.018439858979803707,-0.06906305555555556,-0.23484900698229783,0.8171271999868179,0.9802488103269338,-9.339650889174198,CD8+ TE,CCR10
CD4+ EM,CD28,CD4+ EM,-0.05537474660524254,1.1799,-0.7773394877200078,0.44762578452685586,0.9802488103269338,-9.47376236315143,CD4+ EM,CD28
CD4+ TE,CD28,CD4+ TE,-0.12654876607127283,0.7596552777777777,-1.146519641592512,0.26743887501848584,0.9802488103269338,-8.208726496549758,CD4+ TE,CD28
CD8+ EM,CD28,CD8+ EM,0.11898312483655157,0.5559511111111112,0.9000731466949073,0.3806364662789826,0.9802488103269338,-9.250046302250873,CD8+ EM,CD28
CD8+ TE,CD28,CD8+ TE,-0.06076108303446513,0.4743858888888889,-0.5392266551833573,0.5967122789808113,0.9802488103269338,-9.21618713471184,CD8+ TE,CD28
CD4+ TFH,CD28,CD4+ TFH,-0.10059064407713265,1.2557616666666667,-0.8891941256313478,0.386290315007071,0.9802488103269338,-7.240202798171146,CD4+ TFH,CD28
TCRgd+,CD28,TCRgd+,-0.13718789282041693,0.4861411666666667,-1.082369648187993,0.294180603767132,0.9802488103269338,-8.097162676104604,TCRgd+,CD28
CD4+ EM,CD4,CD4+ EM,0.03356061043481537,3.899983333333333,0.33206376093883105,0.7438941776664509,0.9802488103269338,-9.729899531631794,CD4+ EM,CD4
CD4+ Naive,CD4,CD4+ Naive,0.025265439071566736,3.418461111111111,0.3100351110643167,0.760297098517141,0.9802488103269338,-7.639028344402888,CD4+ Naive,CD4
CD4+ TE,CD4,CD4+ TE,-0.09833998934546342,3.2667083333333333,-1.0877752923928234,0.29185422011969,0.9802488103269338,-8.27344588902769,CD4+ TE,CD4
CD8+ EM,CD4,CD8+ EM,-0.031807102740989995,0.26923166666666665,-0.5945095197113605,0.5599897091761321,0.9802488103269338,-9.483818726857898,CD8+ EM,CD4
CD4+ Th1,CD4,CD4+ Th1,0.07899528234035727,4.052002777777778,1.0727022762649898,0.2983748012724447,0.9802488103269338,-7.159307639646849,CD4+ Th1,CD4
CD4+ TFH,CD4,CD4+ TFH,-0.06562643268109418,3.876411111111111,-0.6641468956353849,0.515490835671196,0.9802488103269338,-7.418389697852766,CD4+ TFH,CD4
TCRgd+,CD4,TCRgd+,0.02457468106289851,0.23555638888888888,0.4649171330753788,0.6478815687642361,0.9802488103269338,-8.583083829187348,TCRgd+,CD4
CD4+ CM,CD14,CD4+ CM,-0.07236538355118328,-0.09406469444444444,-0.7575226684669277,0.45909376073306696,0.9802488103269338,-7.673810234375695,CD4+ CM,CD14
CD4+ EM,CD14,CD4+ EM,-0.014071963504136274,-0.10810408333333334,-0.13665836612639254,0.8929038209637321,0.9802488103269338,-9.778200480842015,CD4+ EM,CD14
CD4+ Naive,CD14,CD4+ Naive,-0.07250620431334624,0.010838183333333333,-0.9043823441361081,0.3784123585674106,0.9802488103269338,-7.267657613011039,CD4+ Naive,CD14
CD4+ TE,CD14,CD4+ TE,-0.017286836888151896,-0.008309027777777778,-0.29372127951400967,0.7725213664720393,0.9802488103269338,-8.83335053718155,CD4+ TE,CD14
CD8+ EM,CD14,CD8+ EM,-0.004330610590213385,0.01459958361111111,-0.14879999376015168,0.8834597321237446,0.9802488103269338,-9.657283496663196,CD8+ EM,CD14
CD8+ TE,CD14,CD8+ TE,-0.014498439505674173,0.06335546872222222,-0.5358496913966339,0.5989937808011275,0.9802488103269338,-9.21807679117408,CD8+ TE,CD14
CD4+ Th1,CD14,CD4+ Th1,-0.09317005098785316,-0.20396619444444444,-0.7623452718646028,0.45628650482353517,0.9802488103269338,-7.445674864797707,CD4+ Th1,CD14
CD4+ TFH,CD14,CD4+ TFH,-0.04334499327391896,-0.09504991666666666,-0.4291380162400821,0.6732038628768258,0.9802488103269338,-7.551648001676641,CD4+ TFH,CD14
TCRgd+,CD14,TCRgd+,-0.015667140428643277,-0.012427438888888889,-0.7257534045547104,0.47784864264542115,0.9802488103269338,-8.422228923269548,TCRgd+,CD14
CD4+ Th1,CD95,CD4+ Th1,-0.06333200564311901,2.222561111111111,-0.7226497206878799,0.4797051124994486,0.9802488103269338,-7.475843457146057,CD4+ Th1,CD95
CD4+ CM,TCRgd,CD4+ CM,-0.1071348353169144,0.5184777222222222,-0.849687208529734,0.4072891038144577,0.9802488103269338,-7.598361806512821,CD4+ CM,TCRgd
CD4+ EM,TCRgd,CD4+ EM,0.048432105251097514,0.4369234444444444,0.4653951870747829,0.647546130105898,0.9802488103269338,-9.674150507149943,CD4+ EM,TCRgd
CD4+ Naive,TCRgd,CD4+ Naive,0.013018993578336576,0.3562678611111111,0.11891928555941977,0.9067311814136932,0.9802488103269338,-7.682196872343441,CD4+ Naive,TCRgd
CD4+ TE,TCRgd,CD4+ TE,-0.023954196385782084,0.27205022222222225,-0.30412147262894584,0.7647209600266968,0.9802488103269338,-8.830076912736585,CD4+ TE,TCRgd
CD8+ TE,TCRgd,CD8+ TE,-0.020077880059041816,0.29320687777777776,-0.2077211688121586,0.8379111006819872,0.9802488103269338,-9.345987715674708,CD8+ TE,TCRgd
CD4+ TFH,TCRgd,CD4+ TFH,0.11982102166848126,0.4465724916666667,0.8846645811871495,0.3886607284251473,0.9802488103269338,-7.244258827518373,CD4+ TFH,TCRgd
TCRgd+,TCRgd,TCRgd+,0.11805263636066322,1.1335988888888888,1.086235803318867,0.2925153816562646,0.9802488103269338,-8.093012279339845,TCRgd+,TCRgd
CD4+ CM,CXCR1,CD4+ CM,0.0217244390066043,-0.02693453888888889,1.0421225989394018,0.3119277674002096,0.9802488103269338,-7.415579941941142,CD4+ CM,CXCR1
CD4+ EM,CXCR1,CD4+ EM,-0.0062877610308879235,-0.00817324575,-0.5976978473455046,0.5579086850102364,0.9802488103269338,-9.600930752855529,CD4+ EM,CXCR1
CD4+ Naive,CXCR1,CD4+ Naive,-0.008423055466150884,-0.009302516666666665,-0.20116160650411655,0.8429558942621436,0.9802488103269338,-7.668312590715106,CD4+ Naive,CXCR1
CD4+ TE,CXCR1,CD4+ TE,0.0020451561420348073,0.0062778999999999995,0.1066713235466108,0.9162965934348237,0.9802488103269338,-8.87287585397,CD4+ TE,CXCR1
CD8+ EM,CXCR1,CD8+ EM,0.006278788373939676,-0.04478228888888889,0.23308942233848712,0.8184712384444175,0.9802488103269338,-9.640282393987253,CD8+ EM,CXCR1
CD8+ TE,CXCR1,CD8+ TE,0.02638181734927096,-0.04359183333333334,0.8439536613833062,0.4103972671397087,0.9802488103269338,-8.999452534473168,CD8+ TE,CXCR1
CD4+ Th1,CXCR1,CD4+ Th1,0.005057032456539376,0.043836072222222223,0.27808098242665624,0.784299061262286,0.9802488103269338,-7.706863191050892,CD4+ Th1,CXCR1
CD4+ TFH,CXCR1,CD4+ TFH,-0.034218544730806134,0.006326916666666665,-0.9809805764757553,0.34033768153463007,0.9802488103269338,-7.153984111418175,CD4+ TFH,CXCR1
TCRgd+,CXCR1,TCRgd+,0.00900883751513271,-0.08956793333333334,0.46054114604281937,0.6509557055482669,0.9802488103269338,-8.585200445271093,TCRgd+,CXCR1
CD4+ CM,CD3,CD4+ CM,-0.05928352825169656,3.162897222222222,-0.6879253391768688,0.500765684301311,0.9802488103269338,-7.725413593723521,CD4+ CM,CD3
CD4+ EM,CD3,CD4+ EM,0.07973728355261366,2.933602777777778,0.5977631659596573,0.557866094396072,0.9802488103269338,-9.600890267608726,CD4+ EM,CD3
CD8+ EM,CD3,CD8+ EM,0.0260769336975951,2.6339833333333336,0.11217096017676438,0.9119997615831565,0.9802488103269338,-9.66233843075517,CD8+ EM,CD3
CD4+ TFH,CD3,CD4+ TFH,0.07714571325291877,3.2217055555555554,0.7140951241568726,0.484844192480578,0.9802488103269338,-7.383018925534902,CD4+ TFH,CD3
CD4+ EM,CTLA-4,CD4+ EM,-0.06621628455944709,0.24510194444444444,-0.8848335081457506,0.38857215212926,0.9802488103269338,-9.382882825948801,CD4+ EM,CTLA-4
CD4+ Naive,CTLA-4,CD4+ Naive,0.021176986883945773,0.1931034036111111,0.24965359642635052,0.8058424922671102,0.9802488103269338,-7.656798691331997,CD4+ Naive,CTLA-4
CD4+ TE,CTLA-4,CD4+ TE,0.0247014511087486,0.14987945,0.3329539460854682,0.7432339242180122,0.9802488103269338,-8.820412813506827,CD4+ TE,CTLA-4
CD8+ EM,CTLA-4,CD8+ EM,0.02351590091784495,0.08250077777777778,0.3204737564755088,0.7525090890362249,0.9802488103269338,-9.614793954011866,CD8+ EM,CTLA-4
CD8+ TE,CTLA-4,CD8+ TE,0.06522125006209238,0.08552833333333333,0.7788978911348914,0.4467315195089231,0.9802488103269338,-9.053253086188214,CD8+ TE,CTLA-4
CD4+ Th1,CTLA-4,CD4+ Th1,-0.03465552513585289,0.24725102777777777,-0.5590226472799257,0.5834254370605373,0.9802488103269338,-7.584002618360724,CD4+ Th1,CTLA-4
CD4+ TFH,CTLA-4,CD4+ TFH,-0.04211087662805164,0.14476703055555556,-0.9017572497748252,0.37976620946113937,0.9802488103269338,-7.2288543604446165,CD4+ TFH,CTLA-4
TCRgd+,CTLA-4,TCRgd+,-0.0279307724571405,0.08081691666666667,-0.4957669171686848,0.6263974807367252,0.9802488103269338,-8.567609286932623,TCRgd+,CTLA-4
CD4+ CM,CD127,CD4+ CM,-0.017514782127132672,0.3770325,-0.4483323089551878,0.6595665703759789,0.9802488103269338,-7.866565026210071,CD4+ CM,CD127
CD4+ EM,CD127,CD4+ EM,0.010773299359311053,0.35547694444444444,0.2302692127411483,0.8206266350501032,0.9802488103269338,-9.760056304445145,CD4+ EM,CD127
CD8+ EM,CD127,CD8+ EM,0.012159479377844036,0.1045998888888889,1.076202724048252,0.2968511273246585,0.9802488103269338,-9.075854821072223,CD8+ EM,CD127
CD8+ TE,CD127,CD8+ TE,-0.013280523022052102,0.09403138888888889,-0.5131930144651398,0.6144111647597541,0.9802488103269338,-9.230457638520742,CD8+ TE,CD127
CD4+ Th1,CD127,CD4+ Th1,0.024388349295532165,0.45852166666666666,0.8592852979717526,0.4021203131869632,0.9802488103269338,-7.365713797638227,CD4+ Th1,CD127
CD4+ TFH,CD127,CD4+ TFH,-0.018723432582118,0.42709444444444444,-0.5601561728263843,0.5826691956031169,0.9802488103269338,-7.484175195489697,CD4+ TFH,CD127
TCRgd+,CD127,TCRgd+,-0.013581775390126541,0.07743341666666667,-0.9168512708195434,0.372026005458326,0.9802488103269338,-8.262517567065778,TCRgd+,CD127
CD4+ CM,TIGIT,CD4+ CM,0.01789572107640801,0.023547477777777773,0.24656575844449438,0.8081926340363561,0.9802488103269338,-7.94013378101002,CD4+ CM,TIGIT
CD4+ EM,TIGIT,CD4+ EM,-0.008051604681960823,-0.008185922222222222,-0.15624921382459528,0.8776743556671561,0.9802488103269338,-9.775166738270453,CD4+ EM,TIGIT
CD4+ TE,TIGIT,CD4+ TE,0.013571448496111638,-0.010232677777777779,0.34069137074097844,0.7375037698579598,0.9802488103269338,-8.817672391813353,CD4+ TE,TIGIT
CD8+ EM,TIGIT,CD8+ EM,-0.15611128692828136,0.3331456666666667,-0.9675656941545618,0.3468060602878148,0.9802488103269338,-9.186576154736311,CD8+ EM,TIGIT
CD8+ TE,TIGIT,CD8+ TE,0.005392378171702608,0.1090677,0.12126079219957167,0.9049041428412341,0.9802488103269338,-9.361018392696552,CD8+ TE,TIGIT
CD4+ Th1,TIGIT,CD4+ Th1,0.028333558453613267,-0.030647305555555556,0.37383777137596425,0.7131396652915308,0.9802488103269338,-7.674086748387613,CD4+ Th1,TIGIT
CD4+ CM,CD25,CD4+ CM,-0.11725300609979825,0.6966494444444444,-0.9023810347283978,0.3794442085245501,0.9802488103269338,-7.5516555562358825,CD4+ CM,CD25
CD4+ EM,CD25,CD4+ EM,0.04548859599739782,0.610845,0.5709417765357195,0.5754985405447208,0.9802488103269338,-9.61715704325359,CD4+ EM,CD25
CD8+ EM,CD25,CD8+ EM,-0.004176264870056259,0.1825325,-0.12951779860199322,0.8984657872150367,0.9802488103269338,-9.660121035955713,CD8+ EM,CD25
CD8+ TE,CD25,CD8+ TE,-0.0054329245670334,0.09352136111111112,-0.2660967244457642,0.7933603917541279,0.9802488103269338,-9.331395608651729,CD8+ TE,CD25
CD4+ Th1,CD25,CD4+ Th1,0.035773215501979365,0.46286555555555553,0.5739904364016646,0.5734799480577557,0.9802488103269338,-7.575207750783257,CD4+ Th1,CD25
CD4+ TFH,CD25,CD4+ TFH,0.06996298228325279,0.4520180555555556,0.8328159705426086,0.4164787940684298,0.9802488103269338,-7.289334822039528,CD4+ TFH,CD25
TCRgd+,CD25,TCRgd+,-0.024645979292973713,0.14492772222222222,-0.9149388528457771,0.37300075702635616,0.9802488103269338,-8.264284432713083,TCRgd+,CD25
CD4+ CM,CXCR5,CD4+ CM,0.05197407879666575,-0.13885370305555556,0.8185064792818982,0.42437682265329535,0.9802488103269338,-7.62478367463174,CD4+ CM,CXCR5
CD4+ EM,CXCR5,CD4+ EM,0.008884425572658353,-0.13435511111111112,0.1542261796389371,0.8792448388833631,0.9802488103269338,-9.775498755177022,CD4+ EM,CXCR5
CD4+ TE,CXCR5,CD4+ TE,0.015712971898125667,-0.07495638888888889,0.37906321727934483,0.7093268667691774,0.9802488103269338,-8.803165610600475,CD4+ TE,CXCR5
CD8+ EM,CXCR5,CD8+ EM,0.016655558970048234,-0.095037425,0.24931610229205906,0.8060992651787244,0.9802488103269338,-9.636152877413966,CD8+ EM,CXCR5
CD8+ TE,CXCR5,CD8+ TE,0.012533552569553883,-0.0807641111111111,0.22296660487682987,0.8262146121862125,0.9802488103269338,-9.342521575983863,CD8+ TE,CXCR5
CD4+ Th1,CXCR5,CD4+ Th1,-0.023372910073090076,-0.07098349027777778,-0.8888455905349176,0.38647236906868443,0.9802488103269338,-7.339583663468514,CD4+ Th1,CXCR5
CD4+ EM,CD19,CD4+ EM,-0.011665202436538392,0.06567919444444445,-0.5236121025652032,0.607297499746578,0.9802488103269338,-9.644105080360339,CD4+ EM,CD19
CD4+ Naive,CD19,CD4+ Naive,-0.012763332259187634,0.039670227777777775,-0.4709491703847674,0.6436547710003873,0.9802488103269338,-7.5732535474328335,CD4+ Naive,CD19
CD4+ TE,CD19,CD4+ TE,-0.0014571599504383202,0.03530643333333333,-0.131886806837483,0.8966198897239044,0.9802488103269338,-8.869694810821766,CD4+ TE,CD19
CD8+ EM,CD19,CD8+ EM,0.01210245444338255,0.07318948111111111,0.3119962321262291,0.7588319039373571,0.9802488103269338,-9.617615618859386,CD8+ EM,CD19
CD8+ TE,CD19,CD8+ TE,0.010114575649334968,0.026682400000000002,0.4947988848469834,0.627066537265397,0.9802488103269338,-9.240127686851329,CD8+ TE,CD19
CD4+ Th1,CD19,CD4+ Th1,-0.017149078511888665,0.06497820972222222,-0.901256085491254,0.3800250456209203,0.9802488103269338,-7.328373220201545,CD4+ Th1,CD19
TCRgd+,CD19,TCRgd+,0.013093775002225009,0.0648390138888889,0.9024258263846737,0.379421093891106,0.9802488103269338,-8.275762498603253,TCRgd+,CD19
CD4+ CM,OX40,CD4+ CM,-0.11944796681342876,0.3251790277777778,-0.8172993466099718,0.42504743270920875,0.9802488103269338,-7.625788244370496,CD4+ CM,OX40
CD4+ EM,OX40,CD4+ EM,-0.02813084101489575,0.24778394444444443,-0.24071717411864466,0.8126491271194238,0.9802488103269338,-9.757459908190095,CD4+ EM,OX40
CD4+ Naive,OX40,CD4+ Naive,-0.014601359079303634,0.22334713333333334,-0.11247988241340784,0.9117584844580192,0.9802488103269338,-7.6829834302213715,CD4+ Naive,OX40
CD4+ TE,OX40,CD4+ TE,-0.05788806596120722,0.17073233055555556,-0.6081621845709002,0.5511075407629931,0.9802488103269338,-8.685237245965507,CD4+ TE,OX40
CD8+ EM,OX40,CD8+ EM,-0.033571580154143056,0.1940590861111111,-0.2717727201882384,0.7890648745735795,0.9802488103269338,-9.62998316090407,CD8+ EM,OX40
CD8+ TE,OX40,CD8+ TE,-0.06092373112534518,0.20440197777777777,-0.6293865054439566,0.5374508408328116,0.9802488103269338,-9.16151858438423,CD8+ TE,OX40
CD4+ Th1,OX40,CD4+ Th1,0.03437509985799994,0.31937415277777775,0.35612383028706307,0.7261225294637523,0.9802488103269338,-7.680866059137475,CD4+ Th1,OX40
CD4+ TFH,OX40,CD4+ TFH,0.017204523473721943,0.2781160222222222,0.12446536626422644,0.902404558522979,0.9802488103269338,-7.640216611066763,CD4+ TFH,OX40
TCRgd+,OX40,TCRgd+,-0.03189515255548573,0.16464183333333335,-0.2684569565537953,0.7915733607137164,0.9802488103269338,-8.658693914230655,TCRgd+,OX40
CD4+ CM,IFNg,CD4+ CM,0.008149188085901673,0.04460753611111111,0.28395593335836955,0.7798685223143539,0.9802488103269338,-7.929688757957944,CD4+ CM,IFNg
CD4+ Naive,IFNg,CD4+ Naive,-0.008103077903288205,0.04061710833333333,-0.4636288341544937,0.648785924151589,0.9802488103269338,-7.576821883856224,CD4+ Naive,IFNg
CD8+ EM,IFNg,CD8+ EM,-0.008194969440287253,0.08159227777777778,-0.5902150567685056,0.5627991794199818,0.9802488103269338,-9.486457527182225,CD8+ EM,IFNg
CD4+ Th1,IFNg,CD4+ Th1,0.01968364100113107,0.08281979444444444,1.012442222146124,0.32549976449014106,0.9802488103269338,-7.221707077737097,CD4+ Th1,IFNg
CD4+ TFH,IFNg,CD4+ TFH,-0.027122498805830154,0.029878777777777775,-0.9694291189146084,0.3459024846964349,0.9802488103269338,-7.165253248048715,CD4+ TFH,IFNg
TCRgd+,IFNg,TCRgd+,0.008712266258690928,0.055744416666666664,0.626743923274331,0.5391410534033187,0.9802488103269338,-8.491233580745712,TCRgd+,IFNg
CD4+ Naive,CD39,CD4+ Naive,-0.01612136119922631,0.12885616666666666,-0.8337577703612992,0.4159623080620942,0.9802488103269338,-7.329742631687425,CD4+ Naive,CD39
CD8+ TE,CD39,CD8+ TE,-0.04383206139064889,0.14280477777777778,-0.7554836936510992,0.4602838223576603,0.9802488103269338,-9.071634321649942,CD8+ TE,CD39
CD4+ TFH,CD39,CD4+ TFH,-0.052069191900731115,0.18856982777777778,-1.1158060685960858,0.28000690952075596,0.9802488103269338,-7.013772852500533,CD4+ TFH,CD39
CD4+ CM,CXCR3,CD4+ CM,0.05127912142496791,0.04742494444444444,0.7757192053567747,0.448556732995002,0.9802488103269338,-7.659551131116468,CD4+ CM,CXCR3
CD4+ EM,CXCR3,CD4+ EM,0.046179678334742104,0.031193222222222223,0.7050506800201859,0.4903127454632322,0.9802488103269338,-9.528710636208743,CD4+ EM,CXCR3
CD4+ Naive,CXCR3,CD4+ Naive,-0.027359298259187648,0.031322416666666665,-0.7498072194003735,0.4636068290906946,0.9802488103269338,-7.397467225745209,CD4+ Naive,CXCR3
CD4+ TE,CXCR3,CD4+ TE,-0.014978319211161693,0.0018442736111111114,-0.6113944447191832,0.5490157960445659,0.9802488103269338,-8.683195514632803,CD4+ TE,CXCR3
CD8+ EM,CXCR3,CD8+ EM,0.03632919372974801,0.04906594444444445,0.6047271299194243,0.5533351977634727,0.9802488103269338,-9.477466619226915,CD8+ EM,CXCR3
CD8+ TE,CXCR3,CD8+ TE,0.011677736612865528,0.09066177777777777,0.2672176252793897,0.7925115623843229,0.9802488103269338,-9.331080495294248,CD8+ TE,CXCR3
CD4+ Th1,CXCR3,CD4+ Th1,0.0184900358995795,0.49610499999999996,0.8656444838336637,0.3987194660275357,0.9802488103269338,-7.360160771482194,CD4+ Th1,CXCR3
CD4+ TFH,CXCR3,CD4+ TFH,-0.048194549821627644,0.06102927777777778,-0.8891554895465225,0.38631049339339674,0.9802488103269338,-7.240237475086497,CD4+ TFH,CXCR3
CD4+ CM,CD40L,CD4+ CM,0.0190565355370574,0.12790981666666668,0.29394770314318275,0.7723512724383734,0.9802488103269338,-7.926650525427799,CD4+ CM,CD40L
CD4+ EM,CD40L,CD4+ EM,-0.006688369946305443,0.12783563888888888,-0.1338214196449738,0.8951129188691009,0.9802488103269338,-9.778606235692372,CD4+ EM,CD40L
CD4+ Naive,CD40L,CD4+ Naive,0.014557961624758222,0.11025494444444445,0.2529065889952121,0.8033687187225841,0.9802488103269338,-7.655938241250332,CD4+ Naive,CD40L
CD4+ TE,CD40L,CD4+ TE,-0.017669061540189258,0.08459245222222223,-0.6100094688508283,0.5499115547831396,0.9802488103269338,-8.684071634915227,CD4+ TE,CD40L
CD8+ EM,CD40L,CD8+ EM,-0.018564216951225437,0.006217955555555554,-0.376339090749338,0.7113135702272916,0.9802488103269338,-9.594334504089707,CD8+ EM,CD40L
CD8+ TE,CD40L,CD8+ TE,-0.04575177199145795,-0.00757686111111111,-1.0766412486560342,0.2966606468748015,0.9802488103269338,-8.775208706316844,CD8+ TE,CD40L
CD4+ Th1,CD40L,CD4+ Th1,0.09397164496606748,0.14339566666666667,1.100242256344771,0.2865403583169564,0.9802488103269338,-7.12974089460907,CD4+ Th1,CD40L
CD4+ TFH,CD40L,CD4+ TFH,0.009861011424870583,0.11763485555555556,0.1695448130665255,0.8673663315509814,0.9802488103269338,-7.633225203677108,CD4+ TFH,CD40L
TCRgd+,CD40L,TCRgd+,-0.020261544174071285,0.06568625194444444,-0.6791544020935302,0.5061687872465652,0.9802488103269338,-8.455898576112565,TCRgd+,CD40L
CD4+ CM,PD-1,CD4+ CM,-0.04004180859016697,0.0775248611111111,-0.9450484524326649,0.35785407092704413,0.9802488103269338,-7.511969126510428,CD4+ CM,PD-1
CD4+ EM,PD-1,CD4+ EM,-0.027006431494688492,0.12350419444444445,-0.3557908532762342,0.7263674125923318,0.9802488103269338,-9.721319778273573,CD4+ EM,PD-1
CD4+ Naive,PD-1,CD4+ Naive,-0.0043115491605415935,0.00631605,-0.1867386784740891,0.8540726387147083,0.9802488103269338,-7.671261608087253,CD4+ Naive,PD-1
CD4+ TE,PD-1,CD4+ TE,0.013082852136255919,0.0014717416666666667,1.0659385044250942,0.30133504202484024,0.9802488103269338,-8.296749704797044,CD4+ TE,PD-1
CD8+ EM,PD-1,CD8+ EM,0.009956022944483047,0.05239570277777778,0.25765246241069495,0.7997635234820838,0.9802488103269338,-9.633924126332978,CD8+ EM,PD-1
CD8+ TE,PD-1,CD8+ TE,0.02195400955425293,0.03690270555555556,0.6480928066755459,0.5255696467126851,0.9802488103269338,-9.14916534052012,CD8+ TE,PD-1
CD4+ Th1,PD-1,CD4+ Th1,0.023721393638274857,0.1273800277777778,0.5354635620710134,0.5992549270882319,0.9802488103269338,-7.597391425646422,CD4+ Th1,PD-1
CD4+ TFH,PD-1,CD4+ TFH,0.03011143970840741,0.17275688888888888,0.6137709384080287,0.5474805855980456,0.9802488103269338,-7.451593284887352,CD4+ TFH,PD-1
TCRgd+,PD-1,TCRgd+,-0.008066594328353974,0.06426916944444444,-0.33964365787603,0.7382787597147713,0.9802488103269338,-8.635909987784352,TCRgd+,PD-1
CD4+ Naive,CD62L,CD4+ Naive,-0.018391650282398413,-0.058252908333333325,-0.07234960606269059,0.9431668414805697,0.983423962763277,-7.686899770871834,CD4+ Naive,CD62L
CD4+ EM,CCR4,CD4+ EM,0.0017465061253621567,-0.0740471111111111,0.09041377341425927,0.9290135977845069,0.983423962763277,-9.783754746144295,CD4+ EM,CCR4
CD4+ Naive,LAG3,CD4+ Naive,-0.0011803318162475849,0.008548559166666666,-0.07518427369513264,0.9409444644357452,0.983423962763277,-7.686678909196062,CD4+ Naive,LAG3
